id,date,name,docs-1,docs-delta-docs-percent-1,docs-percent-1,docs-2,docs-delta-docs-percent-2,docs-percent-2,docs-3,docs-delta-docs-percent-3,docs-percent-3,docs-4,docs-delta-docs-percent-4,docs-percent-4,docs-5,docs-delta-docs-percent-5,docs-percent-5,docs-6,docs-delta-docs-percent-6,docs-percent-6,docs-7,docs-delta-docs-percent-7,docs-percent-7,docs-8,docs-delta-docs-percent-8,docs-percent-8,docs-9,docs-delta-docs-percent-9,docs-percent-9,docs-10,docs-delta-docs-percent-10,docs-percent-10,docs-11,docs-delta-docs-percent-11,docs-percent-11,docs-12,docs-delta-docs-percent-12,docs-percent-12,docs-13,docs-delta-docs-percent-13,docs-percent-13
GTM,2020-06-28,Guatemala,115,4.5,5.5,130,19.3,6.2,272,-6.8,12.9,136,13.3,6.5,1002,-11.8,47.6,166,-22.4,7.9,41,7.9,1.9,49,6.5,2.3,60,-25.9,2.9,12,-36.8,0.6,19,11.8,0.9,66,0.0,3.1,36,-21.7,1.7
GTM,2020-06-29,Guatemala,126,9.6,4.7,131,0.8,4.9,281,3.3,10.5,176,29.4,6.6,1431,42.8,53.5,212,27.7,7.9,44,7.3,1.6,59,20.4,2.2,108,80.0,4.0,12,0.0,0.4,10,-47.4,0.4,58,-12.1,2.2,28,-22.2,1.0
GTM,2020-06-30,Guatemala,132,4.8,5.7,125,-4.6,5.4,248,-11.7,10.7,121,-31.2,5.2,1164,-18.7,50.4,201,-5.2,8.7,37,-15.9,1.6,79,33.9,3.4,70,-35.2,3.0,20,66.7,0.9,14,40.0,0.6,53,-8.6,2.3,44,57.1,1.9
GUY,2020-06-01,Guyana,63,0,30.7,0,0,0,17,0,8.3,52,0,25.4,2,0,1.0,3,0,1.5,6,0,2.9,11,0,5.4,20,0,9.8,8,0,3.9,5,0,2.4,9,0,4.4,9,0,4.4
GUY,2020-06-02,Guyana,84,33.3,36.1,4,100,1.7,12,-29.4,5.2,33,-36.5,14.2,10,400.0,4.3,10,233.3,4.3,5,-16.7,2.1,9,-18.2,3.9,16,-20.0,6.9,10,25.0,4.3,2,-60.0,0.9,27,200.0,11.6,11,22.2,4.7
GUY,2020-06-03,Guyana,59,-29.8,36.0,4,0.0,2.4,9,-25.0,5.5,21,-36.4,12.8,2,-80.0,1.2,4,-60.0,2.4,9,80.0,5.5,14,55.6,8.5,10,-37.5,6.1,7,-30.0,4.3,5,150.0,3.0,14,-48.1,8.5,6,-45.5,3.7
GUY,2020-06-04,Guyana,64,8.5,32.3,3,-25.0,1.5,6,-33.3,3.0,42,100.0,21.2,6,200.0,3.0,3,-25.0,1.5,6,-33.3,3.0,16,14.3,8.1,12,20.0,6.1,16,128.6,8.1,1,-80.0,0.5,15,7.1,7.6,8,33.3,4.0
GUY,2020-06-05,Guyana,57,-10.9,27.9,6,100.0,2.9,12,100.0,5.9,47,11.9,23.0,5,-16.7,2.5,3,0.0,1.5,8,33.3,3.9,16,0.0,7.8,11,-8.3,5.4,9,-43.8,4.4,6,500.0,2.9,16,6.7,7.8,8,0.0,3.9
GUY,2020-06-06,Guyana,62,8.8,34.8,1,-83.3,0.6,14,16.7,7.9,34,-27.7,19.1,5,0.0,2.8,0,-100.0,0,6,-25.0,3.4,7,-56.2,3.9,11,0.0,6.2,6,-33.3,3.4,1,-83.3,0.6,21,31.2,11.8,10,25.0,5.6
GUY,2020-06-07,Guyana,51,-17.7,31.9,0,-100.0,0,9,-35.7,5.6,55,61.8,34.4,5,0.0,3.1,1,100,0.6,6,0.0,3.8,4,-42.9,2.5,12,9.1,7.5,5,-16.7,3.1,1,0.0,0.6,7,-66.7,4.4,4,-60.0,2.5
GUY,2020-06-08,Guyana,45,-11.8,29.4,1,100,0.7,6,-33.3,3.9,34,-38.2,22.2,7,40.0,4.6,6,500.0,3.9,7,16.7,4.6,15,275.0,9.8,10,-16.7,6.5,2,-60.0,1.3,4,300.0,2.6,9,28.6,5.9,7,75.0,4.6
GUY,2020-06-09,Guyana,43,-4.4,28.5,3,200.0,2.0,9,50.0,6.0,47,38.2,31.1,3,-57.1,2.0,0,-100.0,0,4,-42.9,2.6,4,-73.3,2.6,8,-20.0,5.3,5,150.0,3.3,3,-25.0,2.0,10,11.1,6.6,12,71.4,7.9
GUY,2020-06-10,Guyana,26,-39.5,20.0,1,-66.7,0.8,12,33.3,9.2,34,-27.7,26.2,7,133.3,5.4,1,100,0.8,5,25.0,3.8,11,175.0,8.5,4,-50.0,3.1,10,100.0,7.7,6,100.0,4.6,9,-10.0,6.9,4,-66.7,3.1
GUY,2020-06-11,Guyana,42,61.5,25.9,1,0.0,0.6,15,25.0,9.3,48,41.2,29.6,4,-42.9,2.5,2,100.0,1.2,5,0.0,3.1,8,-27.3,4.9,14,250.0,8.6,6,-40.0,3.7,4,-33.3,2.5,4,-55.6,2.5,9,125.0,5.6
GUY,2020-06-12,Guyana,30,-28.6,23.3,0,-100.0,0,9,-40.0,7.0,38,-20.8,29.5,5,25.0,3.9,1,-50.0,0.8,4,-20.0,3.1,18,125.0,14.0,6,-57.1,4.7,3,-50.0,2.3,6,50.0,4.7,7,75.0,5.4,2,-77.8,1.6
GUY,2020-06-13,Guyana,30,0.0,28.3,1,100,0.9,9,0.0,8.5,22,-42.1,20.8,7,40.0,6.6,5,400.0,4.7,3,-25.0,2.8,13,-27.8,12.3,5,-16.7,4.7,3,0.0,2.8,1,-83.3,0.9,3,-57.1,2.8,4,100.0,3.8
GUY,2020-06-14,Guyana,44,46.7,32.6,0,-100.0,0,11,22.2,8.1,31,40.9,23.0,4,-42.9,3.0,0,-100.0,0,2,-33.3,1.5,15,15.4,11.1,5,0.0,3.7,3,0.0,2.2,6,500.0,4.4,6,100.0,4.4,8,100.0,5.9
GUY,2020-06-15,Guyana,44,0.0,28.4,2,100,1.3,9,-18.2,5.8,44,41.9,28.4,9,125.0,5.8,2,100,1.3,4,100.0,2.6,8,-46.7,5.2,8,60.0,5.2,4,33.3,2.6,5,-16.7,3.2,10,66.7,6.5,6,-25.0,3.9
GUY,2020-06-16,Guyana,33,-25.0,22.9,6,200.0,4.2,6,-33.3,4.2,44,0.0,30.6,8,-11.1,5.6,2,0.0,1.4,6,50.0,4.2,10,25.0,6.9,12,50.0,8.3,4,0.0,2.8,3,-40.0,2.1,5,-50.0,3.5,5,-16.7,3.5
GUY,2020-06-17,Guyana,37,12.1,24.0,1,-83.3,0.6,17,183.3,11.0,51,15.9,33.1,8,0.0,5.2,5,150.0,3.2,6,0.0,3.9,12,20.0,7.8,9,-25.0,5.8,2,-50.0,1.3,0,-100.0,0,2,-60.0,1.3,4,-20.0,2.6
GUY,2020-06-18,Guyana,27,-27.0,17.5,4,300.0,2.6,11,-35.3,7.1,45,-11.8,29.2,4,-50.0,2.6,1,-80.0,0.6,5,-16.7,3.2,24,100.0,15.6,8,-11.1,5.2,4,100.0,2.6,1,100,0.6,13,550.0,8.4,7,75.0,4.5
GUY,2020-06-19,Guyana,38,40.7,26.8,2,-50.0,1.4,9,-18.2,6.3,43,-4.4,30.3,10,150.0,7.0,2,100.0,1.4,4,-20.0,2.8,12,-50.0,8.5,4,-50.0,2.8,1,-75.0,0.7,2,100.0,1.4,7,-46.2,4.9,8,14.3,5.6
GUY,2020-06-20,Guyana,35,-7.9,27.8,4,100.0,3.2,7,-22.2,5.6,36,-16.3,28.6,7,-30.0,5.6,2,0.0,1.6,3,-25.0,2.4,7,-41.7,5.6,6,50.0,4.8,7,600.0,5.6,1,-50.0,0.8,6,-14.3,4.8,5,-37.5,4.0
GUY,2020-06-21,Guyana,20,-42.9,19.2,2,-50.0,1.9,9,28.6,8.7,31,-13.9,29.8,4,-42.9,3.8,3,50.0,2.9,0,-100.0,0,9,28.6,8.7,11,83.3,10.6,4,-42.9,3.8,2,100.0,1.9,2,-66.7,1.9,7,40.0,6.7
GUY,2020-06-22,Guyana,22,10.0,19.3,5,150.0,4.4,5,-44.4,4.4,39,25.8,34.2,8,100.0,7.0,3,0.0,2.6,5,100,4.4,9,0.0,7.9,4,-63.6,3.5,4,0.0,3.5,2,0.0,1.8,2,0.0,1.8,6,-14.3,5.3
GUY,2020-06-23,Guyana,24,9.1,21.2,2,-60.0,1.8,4,-20.0,3.5,34,-12.8,30.1,3,-62.5,2.7,7,133.3,6.2,6,20.0,5.3,10,11.1,8.8,8,100.0,7.1,2,-50.0,1.8,6,200.0,5.3,3,50.0,2.7,4,-33.3,3.5
GUY,2020-06-24,Guyana,46,91.7,20.1,5,150.0,2.2,14,250.0,6.1,62,82.4,27.1,4,33.3,1.7,12,71.4,5.2,3,-50.0,1.3,28,180.0,12.2,14,75.0,6.1,8,300.0,3.5,8,33.3,3.5,10,233.3,4.4,15,275.0,6.6
GUY,2020-06-25,Guyana,63,37.0,21.6,3,-40.0,1.0,15,7.1,5.1,76,22.6,26.0,7,75.0,2.4,7,-41.7,2.4,4,33.3,1.4,24,-14.3,8.2,8,-42.9,2.7,17,112.5,5.8,5,-37.5,1.7,35,250.0,12.0,28,86.7,9.6
GUY,2020-06-26,Guyana,41,-34.9,15.5,5,66.7,1.9,10,-33.3,3.8,76,0.0,28.8,8,14.3,3.0,15,114.3,5.7,2,-50.0,0.8,34,41.7,12.9,15,87.5,5.7,8,-52.9,3.0,6,20.0,2.3,20,-42.9,7.6,24,-14.3,9.1
GUY,2020-06-27,Guyana,40,-2.4,17.5,6,20.0,2.6,18,80.0,7.9,62,-18.4,27.1,8,0.0,3.5,12,-20.0,5.2,3,50.0,1.3,14,-58.8,6.1,17,13.3,7.4,17,112.5,7.4,3,-50.0,1.3,12,-40.0,5.2,17,-29.2,7.4
GUY,2020-06-28,Guyana,57,42.5,23.9,3,-50.0,1.3,6,-66.7,2.5,56,-9.7,23.5,5,-37.5,2.1,7,-41.7,2.9,2,-33.3,0.8,23,64.3,9.7,12,-29.4,5.0,14,-17.6,5.9,2,-33.3,0.8,23,91.7,9.7,28,64.7,11.8
GUY,2020-06-29,Guyana,56,-1.8,21.0,3,0.0,1.1,13,116.7,4.9,70,25.0,26.2,19,280.0,7.1,8,14.3,3.0,2,0.0,0.7,23,0.0,8.6,17,41.7,6.4,11,-21.4,4.1,6,200.0,2.2,18,-21.7,6.7,21,-25.0,7.9
GUY,2020-06-30,Guyana,68,21.4,22.6,4,33.3,1.3,11,-15.4,3.7,56,-20.0,18.6,10,-47.4,3.3,19,137.5,6.3,2,0.0,0.7,27,17.4,9.0,17,0.0,5.6,21,90.9,7.0,9,50.0,3.0,25,38.9,8.3,32,52.4,10.6
HTI,2020-06-01,Haití,14,0,12.3,1,0,0.9,4,0,3.5,8,0,7.0,67,0,58.8,10,0,8.8,0,0,0,1,0,0.9,1,0,0.9,0,0,0,0,0,0,6,0,5.3,2,0,1.8
HTI,2020-06-02,Haití,13,-7.1,11.3,0,-100.0,0,3,-25.0,2.6,2,-75.0,1.7,60,-10.4,52.2,13,30.0,11.3,1,100,0.9,1,0.0,0.9,3,200.0,2.6,2,100,1.7,3,100,2.6,12,100.0,10.4,2,0.0,1.7
HTI,2020-06-03,Haití,21,61.5,15.7,5,100,3.7,9,200.0,6.7,9,350.0,6.7,72,20.0,53.7,3,-76.9,2.2,3,200.0,2.2,2,100.0,1.5,0,-100.0,0,1,-50.0,0.7,1,-66.7,0.7,5,-58.3,3.7,3,50.0,2.2
HTI,2020-06-04,Haití,16,-23.8,11.8,1,-80.0,0.7,2,-77.8,1.5,4,-55.6,2.9,95,31.9,69.9,9,200.0,6.6,1,-66.7,0.7,0,-100.0,0,2,100,1.5,1,0.0,0.7,0,-100.0,0,5,0.0,3.7,0,-100.0,0
HTI,2020-06-05,Haití,6,-62.5,5.4,0,-100.0,0,3,50.0,2.7,3,-25.0,2.7,76,-20.0,67.9,5,-44.4,4.5,3,200.0,2.7,1,100,0.9,0,-100.0,0,1,0.0,0.9,8,100,7.1,3,-40.0,2.7,3,100,2.7
HTI,2020-06-06,Haití,6,0.0,8.1,3,100,4.1,0,-100.0,0,4,33.3,5.4,39,-48.7,52.7,9,80.0,12.2,3,0.0,4.1,0,-100.0,0,3,100,4.1,0,-100.0,0,3,-62.5,4.1,3,0.0,4.1,1,-66.7,1.4
HTI,2020-06-07,Haití,12,100.0,20.3,1,-66.7,1.7,2,100,3.4,7,75.0,11.9,30,-23.1,50.8,4,-55.6,6.8,1,-66.7,1.7,0,0,0,1,-66.7,1.7,0,0,0,1,-66.7,1.7,0,-100.0,0,0,-100.0,0
HTI,2020-06-08,Haití,7,-41.7,11.5,0,-100.0,0,1,-50.0,1.6,6,-14.3,9.8,33,10.0,54.1,3,-25.0,4.9,3,200.0,4.9,0,0,0,0,-100.0,0,2,100,3.3,2,100.0,3.3,3,100,4.9,1,100,1.6
HTI,2020-06-09,Haití,9,28.6,12.0,2,100,2.7,2,100.0,2.7,2,-66.7,2.7,41,24.2,54.7,8,166.7,10.7,2,-33.3,2.7,0,0,0,1,100,1.3,0,-100.0,0,4,100.0,5.3,4,33.3,5.3,0,-100.0,0
HTI,2020-06-10,Haití,9,0.0,10.6,1,-50.0,1.2,1,-50.0,1.2,7,250.0,8.2,50,22.0,58.8,5,-37.5,5.9,0,-100.0,0,0,0,0,0,-100.0,0,0,0,0,5,25.0,5.9,6,50.0,7.1,1,100,1.2
HTI,2020-06-11,Haití,10,11.1,13.7,1,0.0,1.4,1,0.0,1.4,8,14.3,11.0,33,-34.0,45.2,6,20.0,8.2,1,100,1.4,0,0,0,1,100,1.4,0,0,0,2,-60.0,2.7,8,33.3,11.0,2,100.0,2.7
HTI,2020-06-12,Haití,6,-40.0,10.0,1,0.0,1.7,6,500.0,10.0,7,-12.5,11.7,29,-12.1,48.3,4,-33.3,6.7,0,-100.0,0,0,0,0,0,-100.0,0,2,100,3.3,0,-100.0,0,5,-37.5,8.3,0,-100.0,0
HTI,2020-06-13,Haití,8,33.3,16.0,0,-100.0,0,5,-16.7,10.0,3,-57.1,6.0,25,-13.8,50.0,4,0.0,8.0,0,0,0,0,0,0,0,0,0,1,-50.0,2.0,0,0,0,4,-20.0,8.0,0,0,0
HTI,2020-06-14,Haití,8,0.0,16.0,1,100,2.0,5,0.0,10.0,8,166.7,16.0,22,-12.0,44.0,2,-50.0,4.0,0,0,0,0,0,0,0,0,0,0,-100.0,0,1,100,2.0,3,-25.0,6.0,0,0,0
HTI,2020-06-15,Haití,9,12.5,14.3,0,-100.0,0,1,-80.0,1.6,6,-25.0,9.5,34,54.5,54.0,7,250.0,11.1,1,100,1.6,3,100,4.8,0,0,0,0,0,0,0,-100.0,0,2,-33.3,3.2,0,0,0
HTI,2020-06-16,Haití,7,-22.2,10.8,0,0,0,4,300.0,6.2,13,116.7,20.0,28,-17.6,43.1,5,-28.6,7.7,0,-100.0,0,2,-33.3,3.1,0,0,0,0,0,0,0,0,0,6,200.0,9.2,0,0,0
HTI,2020-06-17,Haití,7,0.0,10.8,1,100,1.5,5,25.0,7.7,6,-53.8,9.2,38,35.7,58.5,2,-60.0,3.1,3,100,4.6,0,-100.0,0,0,0,0,0,0,0,2,100,3.1,1,-83.3,1.5,0,0,0
HTI,2020-06-18,Haití,7,0.0,8.1,0,-100.0,0,8,60.0,9.3,14,133.3,16.3,43,13.2,50.0,4,100.0,4.7,1,-66.7,1.2,1,100,1.2,0,0,0,0,0,0,4,100.0,4.7,4,300.0,4.7,0,0,0
HTI,2020-06-19,Haití,14,100.0,19.4,1,100,1.4,6,-25.0,8.3,10,-28.6,13.9,30,-30.2,41.7,4,0.0,5.6,0,-100.0,0,0,-100.0,0,0,0,0,1,100,1.4,2,-50.0,2.8,4,0.0,5.6,0,0,0
HTI,2020-06-20,Haití,5,-64.3,11.9,2,100.0,4.8,2,-66.7,4.8,6,-40.0,14.3,14,-53.3,33.3,5,25.0,11.9,0,0,0,3,100,7.1,0,0,0,0,-100.0,0,2,0.0,4.8,2,-50.0,4.8,1,100,2.4
HTI,2020-06-21,Haití,3,-40.0,12.0,1,-50.0,4.0,1,-50.0,4.0,3,-50.0,12.0,14,0.0,56.0,1,-80.0,4.0,1,100,4.0,0,-100.0,0,0,0,0,0,0,0,1,-50.0,4.0,0,-100.0,0,0,-100.0,0
HTI,2020-06-22,Haití,3,0.0,5.3,1,0.0,1.8,3,200.0,5.3,12,300.0,21.1,26,85.7,45.6,4,300.0,7.0,0,-100.0,0,4,100,7.0,0,0,0,1,100,1.8,1,0.0,1.8,2,100,3.5,0,0,0
HTI,2020-06-23,Haití,8,166.7,15.1,1,0.0,1.9,5,66.7,9.4,5,-58.3,9.4,27,3.8,50.9,3,-25.0,5.7,0,0,0,0,-100.0,0,1,100,1.9,1,0.0,1.9,0,-100.0,0,1,-50.0,1.9,1,100,1.9
HTI,2020-06-24,Haití,4,-50.0,5.5,7,600.0,9.6,5,0.0,6.8,16,220.0,21.9,35,29.6,47.9,2,-33.3,2.7,0,0,0,0,0,0,0,-100.0,0,1,0.0,1.4,0,0,0,0,-100.0,0,3,200.0,4.1
HTI,2020-06-25,Haití,27,575.0,20.5,17,142.9,12.9,7,40.0,5.3,14,-12.5,10.6,31,-11.4,23.5,6,200.0,4.5,4,100,3.0,1,100,0.8,3,100,2.3,13,1200.0,9.8,3,100,2.3,4,100,3.0,2,-33.3,1.5
HTI,2020-06-26,Haití,11,-59.3,12.4,9,-47.1,10.1,4,-42.9,4.5,5,-64.3,5.6,44,41.9,49.4,5,-16.7,5.6,1,-75.0,1.1,0,-100.0,0,1,-66.7,1.1,0,-100.0,0,2,-33.3,2.2,2,-50.0,2.2,5,150.0,5.6
HTI,2020-06-27,Haití,9,-18.2,8.5,10,11.1,9.4,6,50.0,5.7,10,100.0,9.4,46,4.5,43.4,6,20.0,5.7,0,-100.0,0,2,100,1.9,9,800.0,8.5,1,100,0.9,1,-50.0,0.9,1,-50.0,0.9,5,0.0,4.7
HTI,2020-06-28,Haití,6,-33.3,7.5,14,40.0,17.5,1,-83.3,1.2,9,-10.0,11.2,38,-17.4,47.5,2,-66.7,2.5,1,100,1.2,0,-100.0,0,1,-88.9,1.2,2,100.0,2.5,1,0.0,1.2,3,200.0,3.8,2,-60.0,2.5
HTI,2020-06-29,Haití,32,433.3,30.2,15,7.1,14.2,3,200.0,2.8,9,0.0,8.5,31,-18.4,29.2,8,300.0,7.5,1,0.0,0.9,1,100,0.9,1,0.0,0.9,1,-50.0,0.9,0,-100.0,0,3,0.0,2.8,1,-50.0,0.9
HTI,2020-06-30,Haití,15,-53.1,12.7,11,-26.7,9.3,5,66.7,4.2,18,100.0,15.3,52,67.7,44.1,7,-12.5,5.9,0,-100.0,0,1,0.0,0.8,3,200.0,2.5,2,100.0,1.7,0,0,0,1,-66.7,0.8,3,200.0,2.5
HND,2020-06-01,Honduras,77,0,4.8,41,0,2.5,122,0,7.6,202,0,12.5,797,0,49.3,112,0,6.9,49,0,3.0,26,0,1.6,41,0,2.5,10,0,0.6,11,0,0.7,111,0,6.9,16,0,1.0
HND,2020-06-02,Honduras,39,-49.4,4.8,15,-63.4,1.8,61,-50.0,7.4,46,-77.2,5.6,439,-44.9,53.6,53,-52.7,6.5,17,-65.3,2.1,28,7.7,3.4,18,-56.1,2.2,13,30.0,1.6,6,-45.5,0.7,77,-30.6,9.4,7,-56.2,0.9
HND,2020-06-03,Honduras,75,92.3,4.1,39,160.0,2.1,102,67.2,5.6,95,106.5,5.2,1069,143.5,58.4,134,152.8,7.3,54,217.6,3.0,45,60.7,2.5,34,88.9,1.9,21,61.5,1.1,20,233.3,1.1,115,49.4,6.3,27,285.7,1.5
HND,2020-06-04,Honduras,84,12.0,4.8,29,-25.6,1.6,146,43.1,8.3,116,22.1,6.6,996,-6.8,56.4,111,-17.2,6.3,58,7.4,3.3,43,-4.4,2.4,36,5.9,2.0,22,4.8,1.2,12,-40.0,0.7,102,-11.3,5.8,10,-63.0,0.6
HND,2020-06-05,Honduras,90,7.1,4.7,34,17.2,1.8,117,-19.9,6.1,112,-3.4,5.9,1116,12.0,58.3,128,15.3,6.7,55,-5.2,2.9,44,2.3,2.3,45,25.0,2.4,11,-50.0,0.6,49,308.3,2.6,101,-1.0,5.3,11,10.0,0.6
HND,2020-06-06,Honduras,84,-6.7,5.7,34,0.0,2.3,106,-9.4,7.1,102,-8.9,6.9,837,-25.0,56.4,108,-15.6,7.3,38,-30.9,2.6,23,-47.7,1.5,31,-31.1,2.1,14,27.3,0.9,10,-79.6,0.7,88,-12.9,5.9,10,-9.1,0.7
HND,2020-06-07,Honduras,55,-34.5,4.5,38,11.8,3.1,116,9.4,9.5,84,-17.6,6.9,616,-26.4,50.6,124,14.8,10.2,46,21.1,3.8,12,-47.8,1.0,18,-41.9,1.5,5,-64.3,0.4,6,-40.0,0.5,89,1.1,7.3,8,-20.0,0.7
HND,2020-06-08,Honduras,98,78.2,5.1,53,39.5,2.8,133,14.7,6.9,200,138.1,10.4,976,58.4,51.0,163,31.5,8.5,52,13.0,2.7,31,158.3,1.6,46,155.6,2.4,7,40.0,0.4,16,166.7,0.8,132,48.3,6.9,7,-12.5,0.4
HND,2020-06-09,Honduras,101,3.1,4.8,35,-34.0,1.7,162,21.8,7.7,120,-40.0,5.7,1279,31.0,60.7,105,-35.6,5.0,53,1.9,2.5,29,-6.5,1.4,47,2.2,2.2,17,142.9,0.8,7,-56.2,0.3,140,6.1,6.6,13,85.7,0.6
HND,2020-06-10,Honduras,78,-22.8,3.6,43,22.9,2.0,152,-6.2,7.1,101,-15.8,4.7,1292,1.0,59.9,126,20.0,5.8,43,-18.9,2.0,63,117.2,2.9,45,-4.3,2.1,13,-23.5,0.6,11,57.1,0.5,166,18.6,7.7,23,76.9,1.1
HND,2020-06-11,Honduras,83,6.4,4.9,41,-4.7,2.4,136,-10.5,8.1,67,-33.7,4.0,937,-27.5,55.5,131,4.0,7.8,44,2.3,2.6,52,-17.5,3.1,45,0.0,2.7,5,-61.5,0.3,15,36.4,0.9,122,-26.5,7.2,10,-56.5,0.6
HND,2020-06-12,Honduras,73,-12.0,5.3,27,-34.1,2.0,86,-36.8,6.3,85,26.9,6.2,735,-21.6,53.7,109,-16.8,8.0,45,2.3,3.3,36,-30.8,2.6,32,-28.9,2.3,12,140.0,0.9,8,-46.7,0.6,110,-9.8,8.0,10,0.0,0.7
HND,2020-06-13,Honduras,58,-20.5,4.8,29,7.4,2.4,87,1.2,7.2,60,-29.4,4.9,674,-8.3,55.5,91,-16.5,7.5,21,-53.3,1.7,21,-41.7,1.7,29,-9.4,2.4,4,-66.7,0.3,19,137.5,1.6,113,2.7,9.3,9,-10.0,0.7
HND,2020-06-14,Honduras,55,-5.2,5.1,32,10.3,3.0,106,21.8,9.8,63,5.0,5.8,545,-19.1,50.4,85,-6.6,7.9,23,9.5,2.1,22,4.8,2.0,17,-41.4,1.6,4,0.0,0.4,10,-47.4,0.9,115,1.8,10.6,4,-55.6,0.4
HND,2020-06-15,Honduras,97,76.4,5.8,44,37.5,2.6,111,4.7,6.6,88,39.7,5.3,981,80.0,58.7,116,36.5,6.9,39,69.6,2.3,36,63.6,2.2,32,88.2,1.9,8,100.0,0.5,9,-10.0,0.5,102,-11.3,6.1,8,100.0,0.5
HND,2020-06-16,Honduras,79,-18.6,4.9,39,-11.4,2.4,151,36.0,9.3,82,-6.8,5.1,933,-4.9,57.6,96,-17.2,5.9,31,-20.5,1.9,26,-27.8,1.6,32,0.0,2.0,16,100.0,1.0,12,33.3,0.7,117,14.7,7.2,6,-25.0,0.4
HND,2020-06-17,Honduras,79,0.0,2.6,70,79.5,2.3,137,-9.3,4.4,68,-17.1,2.2,2128,128.1,68.8,175,82.3,5.7,39,25.8,1.3,83,219.2,2.7,36,12.5,1.2,12,-25.0,0.4,11,-8.3,0.4,232,98.3,7.5,22,266.7,0.7
HND,2020-06-18,Honduras,57,-27.8,3.8,61,-12.9,4.0,108,-21.2,7.1,71,4.4,4.7,846,-60.2,55.7,116,-33.7,7.6,42,7.7,2.8,41,-50.6,2.7,33,-8.3,2.2,8,-33.3,0.5,9,-18.2,0.6,115,-50.4,7.6,12,-45.5,0.8
HND,2020-06-19,Honduras,97,70.2,5.7,47,-23.0,2.8,118,9.3,7.0,78,9.9,4.6,969,14.5,57.4,142,22.4,8.4,38,-9.5,2.3,38,-7.3,2.3,36,9.1,2.1,19,137.5,1.1,15,66.7,0.9,83,-27.8,4.9,7,-41.7,0.4
HND,2020-06-20,Honduras,62,-36.1,4.7,25,-46.8,1.9,95,-19.5,7.2,55,-29.5,4.2,770,-20.5,58.5,119,-16.2,9.0,24,-36.8,1.8,23,-39.5,1.7,32,-11.1,2.4,15,-21.1,1.1,11,-26.7,0.8,85,2.4,6.5,0,-100.0,0
HND,2020-06-21,Honduras,97,56.5,5.2,22,-12.0,1.2,118,24.2,6.4,70,27.3,3.8,1157,50.3,62.3,125,5.0,6.7,25,4.2,1.3,30,30.4,1.6,38,18.8,2.0,10,-33.3,0.5,9,-18.2,0.5,149,75.3,8.0,6,100,0.3
HND,2020-06-22,Honduras,143,47.4,4.8,54,145.5,1.8,191,61.9,6.4,231,230.0,7.7,1921,66.0,63.9,153,22.4,5.1,62,148.0,2.1,39,30.0,1.3,50,31.6,1.7,11,10.0,0.4,14,55.6,0.5,121,-18.8,4.0,16,166.7,0.5
HND,2020-06-23,Honduras,88,-38.5,3.7,39,-27.8,1.6,164,-14.1,6.8,160,-30.7,6.7,1553,-19.2,64.8,130,-15.0,5.4,56,-9.7,2.3,36,-7.7,1.5,45,-10.0,1.9,15,36.4,0.6,12,-14.3,0.5,96,-20.7,4.0,4,-75.0,0.2
HND,2020-06-24,Honduras,91,3.4,5.2,62,59.0,3.5,175,6.7,10.0,99,-38.1,5.6,954,-38.6,54.4,131,0.8,7.5,37,-33.9,2.1,48,33.3,2.7,38,-15.6,2.2,13,-13.3,0.7,16,33.3,0.9,78,-18.8,4.4,12,200.0,0.7
HND,2020-06-25,Honduras,58,-36.3,4.4,61,-1.6,4.7,109,-37.7,8.3,59,-40.4,4.5,760,-20.3,58.0,94,-28.2,7.2,23,-37.8,1.8,52,8.3,4.0,25,-34.2,1.9,11,-15.4,0.8,8,-50.0,0.6,30,-61.5,2.3,20,66.7,1.5
HND,2020-06-26,Honduras,89,53.4,6.4,68,11.5,4.9,99,-9.2,7.1,54,-8.5,3.9,770,1.3,55.5,113,20.2,8.1,21,-8.7,1.5,39,-25.0,2.8,32,28.0,2.3,12,9.1,0.9,14,75.0,1.0,48,60.0,3.5,29,45.0,2.1
HND,2020-06-27,Honduras,110,23.6,6.4,75,10.3,4.4,116,17.2,6.8,70,29.6,4.1,1083,40.6,63.3,87,-23.0,5.1,30,42.9,1.8,48,23.1,2.8,21,-34.4,1.2,9,-25.0,0.5,8,-42.9,0.5,22,-54.2,1.3,33,13.8,1.9
HND,2020-06-28,Honduras,98,-10.9,7.7,59,-21.3,4.6,97,-16.4,7.6,72,2.9,5.7,732,-32.4,57.5,70,-19.5,5.5,18,-40.0,1.4,33,-31.2,2.6,29,38.1,2.3,12,33.3,0.9,14,75.0,1.1,21,-4.5,1.6,18,-45.5,1.4
HND,2020-06-29,Honduras,123,25.5,6.2,88,49.2,4.5,184,89.7,9.3,112,55.6,5.7,1118,52.7,56.7,132,88.6,6.7,29,61.1,1.5,58,75.8,2.9,32,10.3,1.6,11,-8.3,0.6,21,50.0,1.1,40,90.5,2.0,23,27.8,1.2
HND,2020-06-30,Honduras,86,-30.1,5.3,90,2.3,5.5,157,-14.7,9.6,105,-6.2,6.4,917,-18.0,56.1,83,-37.1,5.1,25,-13.8,1.5,35,-39.7,2.1,32,0.0,2.0,16,45.5,1.0,12,-42.9,0.7,42,5.0,2.6,34,47.8,2.1
